1543447665,idle,0
1543447666,idle,0
1543447667,idle,0
1543447668,idle,0
1543447669,idle,0
1543447670,idle,0
1543447671,idle,0
1543447672,idle,0
1543447673,idle,0
1543447674,idle,0
1543447675,idle,0
1543447676,idle,0
1543447677,idle,0
1543447678,idle,0
1543447679,idle,0
1543447680,idle,0
1543447681,idle,0
1543447682,idle,0
1543447683,idle,0
1543447684,idle,0
1543447685,idle,0
1543447686,idle,0
1543447687,idle,0
1543447688,idle,0
1543447689,idle,0
1543447690,idle,0
1543447691,idle,0
1543447692,idle,0
1543447693,idle,0
1543447694,idle,0
1543447695,idle,0
1543447696,idle,0
1543447697,idle,0
1543447698,idle,0
1543447699,idle,0
1543447700,idle,0
1543447701,idle,0
1543447702,idle,0
1543447703,idle,0
1543447704,idle,0
1543447705,idle,0
1543447706,idle,0
1543447707,idle,0
1543447708,idle,0
1543447709,idle,0
1543447710,idle,0
1543447711,idle,0
1543447712,idle,0
1543447713,idle,0
1543447714,idle,0
1543447715,idle,0
1543447716,idle,0
1543447717,idle,0
1543447718,idle,0
1543447719,idle,0
1543447720,idle,0
1543447721,idle,0
1543447722,idle,0
1543447723,idle,0
1543447724,idle,0
1543447725,idle,0
1543447726,idle,0
1543447727,idle,0
1543447728,idle,0
1543447729,idle,0
1543447730,idle,0
1543447731,idle,0
1543447732,idle,0
1543447733,idle,0
1543447734,idle,0
1543447735,idle,0
1543447736,idle,0
1543447737,idle,0
1543447738,idle,0
1543447739,idle,0
1543447740,idle,0
1543447741,idle,0
1543447742,idle,0
1543447743,idle,0
1543447744,idle,0
1543447745,idle,0
1543447746,idle,0
1543447747,idle,0
1543447748,idle,0
1543447749,idle,0
1543447750,idle,0
1543447751,idle,0
1543447752,idle,0
1543447753,idle,0
1543447754,idle,0
1543447755,idle,0
1543447756,idle,0
1543447757,idle,0
1543447758,idle,0
1543447759,idle,0
1543447760,idle,0
1543447761,idle,0
1543447762,idle,0
1543447763,idle,0
1543447764,idle,0
1543447765,idle,0
1543447766,idle,0
1543447767,idle,0
1543447768,idle,0
1543447769,idle,0
1543447770,idle,0
1543447771,idle,0
1543447772,idle,0
1543447773,idle,0
1543447774,idle,0
1543447775,idle,0
1543447776,idle,0
1543447777,idle,0
1543447778,idle,0
1543447779,idle,0
1543447780,idle,0
1543447781,idle,0
1543447782,idle,0
1543447783,idle,0
1543447784,idle,0
1543447785,idle,0
1543447786,idle,0
1543447787,idle,0
1543447788,idle,0
1543447789,idle,0
1543447790,idle,0
1543447791,idle,0
1543447792,idle,0
1543447793,idle,0
1543447794,idle,0
1543447795,idle,0
1543447796,idle,0
1543447797,idle,0
1543447798,idle,0
1543447799,idle,0
1543447800,idle,0
1543447801,idle,0
1543447802,idle,0
1543447803,idle,0
1543447804,idle,0
1543447805,idle,0
1543447806,idle,0
1543447807,idle,0
1543447808,idle,0
1543447809,idle,0
1543447810,idle,0
1543447811,idle,0
1543447812,idle,0
1543447813,idle,0
1543447814,idle,0
1543447815,idle,0
1543447816,idle,0
1543447817,idle,0
1543447818,idle,0
1543447819,idle,0
1543447820,idle,0
1543447821,idle,0
1543447822,idle,0
1543447823,idle,0
1543447824,idle,0
1543447825,idle,0
1543447826,idle,0
1543447827,idle,0
1543447828,idle,0
1543447829,idle,0
1543447830,idle,0
1543447831,idle,0
1543447832,idle,0
1543447833,idle,0
1543447834,idle,0
1543447835,idle,0
1543447836,idle,0
1543447837,idle,0
1543447838,idle,0
1543447839,idle,0
1543447840,idle,0
1543447841,idle,0
1543447842,idle,0
1543447843,idle,0
1543447844,idle,0
1543447845,idle,0
1543447846,idle,0
1543447847,idle,0
1543447848,idle,0
1543447849,idle,0
1543447850,idle,0
1543447851,idle,0
1543447852,idle,0
1543447853,idle,0
1543447854,idle,0
1543447855,idle,0
1543447856,idle,0
1543447857,idle,0
1543447858,idle,0
1543447859,idle,0
1543447860,idle,0
1543447861,idle,0
1543447862,idle,0
1543447863,idle,0
1543447864,idle,0
1543447865,idle,0
1543447866,idle,0
1543447867,idle,0
1543447868,idle,0
1543447869,idle,0
1543447870,idle,0
1543447871,idle,0
1543447872,idle,0
1543447873,idle,0
1543447874,idle,0
1543447875,idle,0
1543447876,idle,0
1543447877,idle,0
1543447878,idle,0
1543447879,idle,0
1543447880,idle,0
1543447881,idle,0
1543447882,idle,0
1543447883,idle,0
1543447884,idle,0
1543447885,idle,0
1543447886,idle,0
1543447887,idle,0
1543447888,idle,0
1543447889,idle,0
1543447890,idle,0
1543447891,idle,0
1543447892,idle,0
1543447893,idle,0
1543447894,idle,0
1543447895,idle,0
1543447896,idle,0
1543447897,idle,0
1543447898,idle,0
1543447899,idle,0
1543447900,idle,0
1543447901,idle,0
1543447902,idle,0
1543447903,idle,0
1543447904,idle,0
1543447905,idle,0
1543447906,idle,0
1543447907,idle,0
1543447908,idle,0
